"actor_id","movie_id","role"
825537,285507,""
825537,307440,Giuseppina Giuramondo
825537,311476,Eugenia
825537,337426,"Wife of the man with small ""w"
825537,355648,Fiore
825537,356003,Sofia
825537,381194,""
825537,396821,Bice
825537,403447,Bianca
825538,16331,Herself
825538,25508,Herself
825538,166182,""
825538,249774,""
825539,9640,""
825539,56077,""
825539,273666,""
825539,301189,""
825539,307678,""
825539,410303,""
825540,225531,Nurse at nursery
825541,42426,Daisy
825542,14576,""
825543,231764,Sady
825543,306844,Valeska
825544,92899,""
825545,10163,""
825545,23787,Titine
825545,23790,Madame Ferber
825545,23793,Une jeune fille
825545,23817,Mélina
825546,39205,Dancer
825546,120412,Nurse
825546,329592,Herself - Specialty
825547,18900,Havis Amanda
825547,21384,Ruletinhoitaja
825547,58345,Barmaid
825547,107662,Pirjo 'Pirre' Kaasinen
825547,152361,Pirre
825547,172799,""
825547,176705,Häyrysen daami teatterissa
825547,232134,Dispatcher (Helsinki)
825547,242255,VD Doctor
825547,252046,Saara Tanner
825547,301429,""
825547,341808,Sosiaaliviraston virkailija
825547,348727,"Marja-Liisa, Mårtenin vaimo"
825547,349822,Miestään sättivä nainen baari
825547,349945,Jaana
825547,357785,Rouva Napero
825547,357786,Vänrikki Nappulan vaimo
825547,357787,Rouva Napero
825547,357788,Vänrikki Pienimäen vaimo
825547,357789,Vänrikki Nappulan vaimo
825547,377312,Iines
825547,388234,Pirjo 'Pirre' Kaasinen
825547,391434,Herkku/Various
825547,392335,Vappu Nieminen
825547,395638,""
825547,400639,Raili Hiltunen
825547,401276,Pertsan äiti
825547,402414,Irja Sopanen
825547,402484,Rosina Käkriäinen
825547,402821,""
825547,410018,Various
825548,190659,""
825549,256372,""
825550,388055,Herself (1999/2003)
825551,51118,Julia
825551,152830,Laura als Kind/Laura as Child
825551,206221,Maria 13-jährig
825551,271751,Marie
825551,312950,Kind (Child)
825551,345906,Marilli Kosemund as a Child
825552,34262,Sanna
825552,51118,Alexandra
825552,152830,Kind im Supermarkt/Child in S
825552,206221,Maria 6-jährig
825552,226248,Kleines Mädchen
825553,36480,Marita
825553,51118,Anna
825553,206221,Maria 10-jährig
825553,271751,Theres
825553,312950,Mutter (Mother)
825554,229414,""
825555,403532,Herself - Participant
825555,403533,Herself - Participant
825555,403536,"Herself - Participant (2000, "
825556,1311,Luna (Episodio de Alberto Lec
825557,234883,""
825558,245115,Woman
825559,94509,""
825559,94739,""
825559,294667,Olga
825560,262676,""
825561,89466,""
825562,248148,""
825563,25767,Yolanda
825563,310639,Ordinance Expert
825563,335706,Nina Cortez
825563,385041,Elenita
825563,390733,Chena
825563,396873,Meche
825563,397499,""
825563,403525,Maria Alvarez
825563,405798,Victoria
825563,408859,Alejandra Landazábal
825564,336832,Model
825565,84743,""
825566,4034,""
825566,18274,Eurydice
825566,71888,""
825566,101511,Mme Guinal
825566,135223,Herself (Guest Appearance)
825566,137987,Meena
825566,227308,Channi
825566,250496,""
825566,250498,Renu
825566,298232,""
825566,307312,Rosa
825566,341913,Membre de la famille de Berna
825566,412260,Mathilde
825567,274493,Stewardess
825568,24167,Madam Balavoine
825569,79272,Dater
825569,119484,Additional Voices
825569,345637,E.R. Nurse
825570,59797,Dancer
825570,107742,Tammy Sue
825570,176503,""
825570,394406,Dancer (1985-1988)
825571,58488,Joan
825572,354607,Gunilla (episode 2)
825573,51453,""
825573,58788,""
825573,63780,Valérie
825573,66216,Aurore
825573,251548,Pascale
825573,262947,""
825573,271048,""
825573,310061,Lucie
825573,349503,Mother
825575,40054,La secrétaire
825575,43758,Catherine Winberg
825575,345329,""
825575,346801,Hermangarde
825575,384030,Marie Touchet
825575,384168,Christine
825575,393397,Cathy
825575,393853,Mlle de Sainte-Hermine
825575,401939,Lucie Fortier
825575,409454,Une comédienne
825576,299392,""
825578,230123,""
825579,78757,Marie
825580,102155,Shopgirl
825581,45830,""
825581,148523,Singing Twin #1
825582,213581,Chorus
825582,250638,Aesthetic maiden
825582,334757,Chorus
825583,142869,Fat Prostitute
825584,168214,""
825585,315900,""
825586,40911,Little girl on tricycle
825587,202749,Florence
825588,385020,Sophie Webster (III) (2004-)
825589,157004,Ann
825590,51639,Marcy
825590,51640,Herself
825590,79008,Girl #2
825590,80456,""
825590,110299,June
825590,160871,Gen
825590,222784,Beautiful Girl
825590,235403,Areola
825590,262085,Maya/Yellow Galaxy Ranger
825590,262090,Maya/Yellow Galaxy Ranger
825590,319935,Tiffany
825590,338818,Lacy
825590,402003,Maya/Yellow Galaxy Ranger
825591,34658,NonSex
825591,60097,""
825591,116890,Nurse
825591,117517,""
825591,121639,""
825591,125584,""
825591,183294,""
825591,221768,""
825591,234842,""
825591,235497,""
825591,237135,""
825591,261432,""
825591,327642,""
825591,333823,""
825592,68448,Terri
825592,296552,Our Guests at Heartland
825593,44835,Mme Frioulat
825593,73155,Lady Windermere
825593,80343,Sarah
825593,83295,Judith Atkins
825593,188692,Hester Prynne
825593,264378,Madame Du Plessis
825593,265223,La soeur hebdomadière
825593,280549,Goneril
825593,285778,Libellule
825593,336939,Une malade
825593,407535,Maud
825594,45830,Halsey's Aunt #2
825594,148523,Singing Twin #2
825595,79034,Whitney
825596,278894,Woman Reporter
825597,33578,Djemila
825597,94329,La petite serveuse
825597,107527,""
825597,168214,Marie
825597,168276,Zoé
825597,292691,Babysitter
825597,346542,Bénédicte
825597,353855,Lili
825597,382219,Aïcha
825597,388160,Naïma Hamoudi
825597,408002,Gise
825598,15861,Environmentalist
825598,154593,Warhol Superstar 2
825598,380421,Host
825599,26464,""
825599,145972,Florence Maddern
825600,20906,La métisse
825600,118754,Jasmine
825600,167103,Jeune Black répétitions
825600,189304,Turkish servant
825600,345074,La caissière
825601,205644,""
825602,46892,Margaret Jesson
825603,11040,""
825603,18288,Elizabeth Sauveur
825603,32273,Martine
825603,34420,Mother
825603,37891,Sylvie
825603,53014,Catherine de Vergnas
825603,60521,La comtesse d'Egmont
825603,83184,Louise Favart
825603,83355,Jeanne
825603,84691,Arlette Olivier
825603,86792,Michèle
825603,96067,"Yvonne, la mère"
825603,96104,Ernstine
825603,97717,La Reine Isabelle
825603,100019,Lady Sybil Heston
825603,100029,Mado Lafarge
825603,109020,""
825603,112880,Lucile
825603,122418,""
825603,160657,La mère d'Henry/Henry's Mothe
825603,168083,Sarah
825603,197005,""
825603,198638,Élisabeth
825603,205717,"Agacha, la concierge"
825603,205768,Mme de Noailles
825603,206008,Odette
825603,249361,La veuve
825603,255574,Michèle
825603,264451,Norma Klarh
825603,269215,Esther
825603,269223,Madame de Saint-Simon
825603,307478,Virginie
825603,335081,La mère de Tom
825603,338328,La femme de Chenu
825603,340119,Journalist
825603,345394,La mère de famille
825603,346642,"Béatrice, la mère de Charlott"
825603,346660,Véro
825603,353885,Madame Marielle Le Quesnoy
825603,361606,L'assistante sociale
825603,377674,Madame Villebois
825603,380864,"Hélène, femme de Jacques"
825603,384816,Heloïse de Villefort
825603,385609,""
825603,396524,Solange Monnier
825603,403089,"(segment ""Echange standard"")"
825603,403474,Agnès Lombard
825603,409732,""
825603,410215,""
825604,82407,Clémence Doyon
825604,237306,Doctor
825604,278732,Penelope
825605,34197,""
825606,353840,Evelyne (1 ans)
825607,32285,Viviane
825607,133165,Jeanne Rossi
825607,205220,Silvie
825607,220405,Suzanne
825607,286325,""
825607,307623,""
825607,410252,Dominique Latreille
825608,20315,Pamela Trent
825608,26146,Bit Part
825608,39205,Catherine Bennett
825608,53324,Jeannie McLean
825608,58657,Vivian Bailey
825608,64885,Linda Fairaday
825608,65650,Marcellina
825608,65706,Doreen Thompson
825608,67415,Carrie Hurley
825608,71657,Barbara Taylor
825608,72906,Nora Cavigny
825608,82504,Charlotte
825608,143565,Diane Kirkland
825608,148957,Carol Sterling Crump
825608,157456,Actress in Convertible
825608,183358,Mary Frances
825608,193730,Grace Duffy
825608,206466,Miss Craig
825608,206887,Estelle Byron
825608,214964,Mrs. Leonard
825608,232338,Emily Morton
825608,292848,Stella
825608,293793,""
825608,298175,Edna Grover
825608,302586,Muriel Crane
825608,308585,Eve Allen
825608,316787,Diana
825608,329616,Libby Cawthorne Gogarty
825608,338287,Doris Bradley
825608,358035,Doris Vail
825608,373814,Jenny
825608,382770,Dr. Amanda Winninger (1971-19
825609,254119,""
825610,32354,Mevrouw Kieft
825610,102289,""
825610,167179,""
825610,214816,Corelia
825610,280616,Diane
825610,336643,Maggy
825610,343569,""
825610,389666,""
825611,113425,Herself
825612,3864,Herself
825612,31018,The Gitane
825612,44980,Louise
825612,59056,Matron
825612,59715,Madame Cariteau
825612,75914,Ironing Nun
825612,102001,Mrs. Fortuné
825612,109020,""
825612,118311,French Prisoner
825612,119018,Tourist
825612,127928,Woman at the Fondation Roux
825612,184054,Pierrette
825612,186145,Madame Flory
825612,197114,""
825612,216003,Louise
825612,230206,Samuel's Mother
825612,240601,Rose
825612,264525,Surveillante
825612,310455,Slave at Gracchus' home
825612,313304,""
825612,328291,Monster's Voice
825612,345038,Fleur
825612,345461,Yvonne
825612,350850,Woman Creditor
825612,372597,Duenna
825612,377069,La patronne de la boutique (s
825612,377652,Marthe
825613,142985,Cocktail Lady
825613,269771,Reporter
825613,321222,Reporter #2
825614,107050,Mother Pinau
825616,348377,Can Can dancer
825617,57284,""
825617,84619,""
825617,96243,"Conchita, the 'madam'"
825617,125074,""
825617,157614,""
825617,160986,Madeleine
825617,245977,Linda
825617,252314,Monika
825617,257353,Mado
825617,295146,Marie Dupont
825617,300761,""
825617,317953,The Dresser
825617,349405,""
825617,356983,""
825617,362080,""
825618,26042,Petite Céleste (french versio
825618,86727,Prof de gym 2
825618,132977,""
825618,202706,La mère de Julia
825618,246292,L'infirmière-chef
825618,376933,Banquière
825618,386674,Chantal Pichon
825618,390773,""
825619,46424,Joan
825619,184714,Serveuse
825619,362716,Woman in Labor
825620,118595,""
825620,236581,""
825621,352682,Betting shop assistant
825622,407369,"Woman, Sayuri, Candy Lady, Os"
825623,245264,Washroom Lady
825624,113472,Ellie
825624,360855,"Michelle, Girl on Boat"
825625,109535,Nurse
825625,333384,Swedish Maid
825625,348383,Annie
825626,319625,Danitra Evans
825626,355212,Christine Barnes
825627,339494,Louise
825627,385490,Mme Lespinasse
825627,389271,"(segment ""Julien"")"
825627,398985,Mme Venel (1974)
825627,401321,Marie-Plaisance
825628,133343,Head Nurse
825629,206008,Olga
825629,246470,Anita
825630,325222,Sarah
825631,336311,La femme enceinte du Hongrois
825634,310549,Herself
825635,9870,Charlotte
825635,100732,Immondice
825635,132288,Muguet
825635,198974,La voix d'Arlette
825635,200951,Madeleine
825635,206598,Michèle
825635,245954,L'institutrice
825635,268455,Lisette
825635,327551,Denise Pardoux
825635,356379,""
825636,34670,Lawyer Secretary
825636,40878,Sally Jeffers
825636,64207,Blue Haired Lady
825636,106493,Parent of Murdered Children G
825636,134726,Livie
825638,6,Eunice Hooper
825638,26467,""
825638,39760,Alma Gallo
825638,59099,Miss Parker
825638,142298,Sue
825638,145395,Ethel
825638,145396,Ethel Carter
825638,154740,Peg
825638,161977,Grace Henderson
825638,194137,Waitress
825638,196181,Anna
825638,228730,Sarah Grog
825638,230409,Ginger
825638,232222,Mrs. Crawford
825638,266561,"Mary, a Therapy Group Member"
825638,270271,Margaret
825638,276675,Jenny Blake
825638,316307,Woman
825638,321265,Mrs. Schumacher
825638,326119,Hortense
825638,335549,Sally Bullock
825638,338801,Aunt Lou
825638,387374,Daisy Maxwell (1977-1979)
825638,393611,Betty (1961-1962)
825639,193508,La réceptionniste Carita
825639,197546,La vedette
825640,11439,Ryunosuke
825640,25749,"Ayumu ""Osaka"" Kasuga"
825640,29395,Ryunosuke
825640,87409,"Airport Announcer, Trouble Co"
825640,92777,Yellow Slime
825640,123029,Ayako
825640,123932,Dotta
825640,177083,Additional Voices
825640,206618,Ruri Hoshino
825640,264168,Orchid
825640,267078,Min-hee
825640,267200,Hitomi Aasu
825640,285831,Chinpu
825640,304688,Shampoo/Additional Voices
825640,309117,Dotta
825640,311935,Additional Voices
825640,379014,Katie Collins
825640,379081,Mitsuyo Imamiya
825640,379521,Tsugumi Higashijujo
825640,380900,Chum Huau
825640,381025,Ayumu Kasuga
825640,381163,Dotta
825640,382908,"Young Sylia, Young Galatea"
825640,384233,Mizuki Tachibana
825640,386536,Takeshi Saehara
825640,387457,"Violet, Romina, Ninja Elf"
825640,388022,Ropponmatsu 2 (voice: English
825640,389503,"Whispered Girl, Mayuko Uchida"
825640,390536,Mizuki Tachibana
825640,394421,Ruri Hoshino
825640,394431,Ryo Misaki
825640,394997,Nakahito Kagura
825640,396548,Fiena
825640,398924,Najica Hiragi
825640,399784,"Young Nazarov, Russian Boy, K"
825640,402175,Koharu Hotta/Additional Voice
825640,402790,Quon Kisaragi
825640,403909,Meria
825640,404127,Shina
825641,157283,Solange
825642,68650,Gioia Savastano
825642,293888,Marisa
825642,328891,""
825642,338681,Prof. Giacci
825643,73084,""
825643,145190,""
825644,388611,Herself
825645,66374,Ulla
825645,168643,Berthe
825645,219821,"Gina (segment ""Latin lovers"")"
825645,257558,""
825645,290006,""
825646,328788,Nurse
825647,307437,""
825648,223322,""
825649,69163,Herself
825649,69164,Herself
825649,104753,Swiss entry (9th place)
825651,1015,Couple in Bed
825653,5037,Airline ticket agent
825654,251850,""
825654,356223,Mario's mother
825655,14361,""
825655,57966,""
825655,94693,""
825655,117892,""
825655,187446,Demetra
825655,338318,""
825656,263116,""
825657,115833,""
825658,293317,Himself
825659,23551,""
825659,58829,""
825659,128928,""
825660,264527,Gigi
825660,279255,""
825660,377019,""
825661,219184,ER Attendant
825664,243272,Gladys
825665,140383,Maieke
825666,40445,Moniek
825666,171798,Ida Laarmans
825666,182152,Sarah
825666,285702,Ilse
825666,398025,""
825666,400216,Esther Goldberg
825667,213359,Erwtebloesem
825667,242897,""
825667,410401,Stefanie
825668,388051,Herself (2002)
825669,48156,Blanche Viane/Jeanne Marchal
825669,247132,Maria
825670,40193,""
825670,130972,Jane
825670,152892,""
825670,194796,Angel Wolfe
825670,385653,Crystal Fox
825670,389858,Corinne (1981)
825670,395430,Model
825671,212509,""
825672,173592,Keke
825672,322092,Füge felesége
825675,104051,""
825675,212509,""
825676,58358,""
825677,190748,Táncoslány
825677,284183,""
825678,349627,""
825679,41877,Ludimila
825681,121412,Suzanne
825681,287351,""
825682,167658,Herself
825683,167658,Herself
825684,42842,Ben Shiller
825685,189325,Ben's Classmate
825685,330058,Girl
825686,222661,""
825687,78855,Hannah
825687,175119,Young Lover
825688,165411,""
825689,59662,""
825690,346413,Ruth
825690,350622,Sad Woman #2
825691,142390,Erin
825691,172745,Vineetha
825691,253174,""
825691,270920,Erica's Girl #2
825691,297546,""
825691,329282,Vasundharamma
825691,348924,""
825691,354121,""
825691,373669,""
825692,194605,School Teacher
825693,148084,""
825694,37899,Invitée Dîner
825695,68011,Ephesus Townsperson
825695,131429,Cheryl Langford
825696,305199,""
825697,304758,Diane
825698,110347,""
825699,29910,Pasient
825700,46266,""
825700,118685,Mary Willis
825700,206885,Mary Rose
825700,242490,Elsie Warren
825700,288076,Servant
825700,353282,Lady Norah Brendon
825701,399130,Kate (2002-2003)
825702,120484,Narrator
825702,383186,Rosie
825702,389514,Jesse
825702,404112,Sheegwa
825703,279591,Fortune Teller
825703,302142,""
825704,126567,Mary
825707,338239,""
825708,200241,Testing lady
825710,25019,""
825711,409183,Herself/Apresentadora
825712,211439,Police Officer #2
825713,332007,Technician
825714,58511,Host
825714,266735,Host
825714,326117,Host
825715,397946,Cosette enfant
825715,400681,Julie
825716,333611,Nouchka
825717,15041,Libra woman 1
825717,230206,""
825718,84695,Mère de Vincent
825719,228237,Herself
825719,228238,Herself
825721,94258,""
825721,182305,Wife
825722,392665,""
825723,171575,""
825723,301912,""
825723,341784,Vera
825724,394876,""
825725,91071,Host (SF1)
825726,141796,Berthe
825727,25354,""
825727,243371,Sirisha
825727,281866,Priest at wedding ceremony
825728,201883,Miss November
825729,1225,Woman at Party
825729,47496,Russian Woman
825729,67607,Maid
825729,78023,Mrs. Petrova
825729,78843,German Woman
825729,157720,Saleswoman
825729,167820,Russian Group #8
825729,219248,"Proskovia Vindikov, Stewart's"
825729,265742,Grandmother
825729,298027,""
825729,306844,Russians
825729,335591,""
825730,115424,""
825731,78001,""
825731,383005,Daliya
825731,391739,""
825732,91212,""
825732,104282,Julia
825732,179805,"Giuditta Pasta, singer"
825733,92963,""
825733,264436,""
825734,179670,""
825735,396239,""
825736,17534,""
825736,24863,""
825736,26214,Emma Markovna
825736,32454,""
825736,43205,Narrator
825736,63624,Kolycheva
825736,77485,""
825736,81672,Hare
825736,81698,""
825736,86595,""
825736,88740,""
825736,89984,""
825736,91193,""
825736,91210,""
825736,95644,Old wohman
825736,95690,""
825736,124040,""
825736,131279,""
825736,132464,Mother
825736,133385,Grandma
825736,137113,""
825736,156001,""
825736,157301,""
825736,159915,Fedosia
825736,160814,Sergeyevna
825736,164015,Margo
825736,172719,Zoya
825736,176056,""
825736,179090,""
825736,179747,Praskovya Ivanovna
825736,179770,""
